NR_CONVENIO;NR_PARCELA_CRONO_DESEMBOLSO;MES_CRONO_DESEMBOLSO;ANO_CRONO_DESEMBOLSO;TIPO_RESP_CRONO_DESEMBOLSO;VALOR_PARCELA_CRONO_DESEMBOLSO
928700;5;3;2023;Convenente;146000
928700;6;4;2023;Convenente;146455
930196;1;1;2025;Concedente;3706642,4
930196;2;8;2025;Concedente;9266606
930196;3;1;2026;Concedente;5559963,6
930196;4;2;2025;Convenente;2792653,41
930196;5;8;2025;Convenente;6981633,51
930196;6;1;2026;Convenente;3075610,26
930196;7;9;2027;Convenente;1113369,85
939144;1;12;2022;Concedente;955000
939144;2;12;2022;Convenente;10000
936814;1;12;2022;Concedente;955000
936814;2;6;2023;Concedente;1910000
936814;3;12;2023;Concedente;1910000
936814;4;10;2025;Convenente;97448,98
921709;1;12;2021;Concedente;1000174
921842;1;12;2021;Concedente;290914
924267;1;12;2021;Concedente;238750
924267;2;1;2023;Convenente;8394,46
923116;1;12;2022;Concedente;238856
923116;2;12;2022;Convenente;142495,6
923217;1;3;2022;Concedente;955000
923217;2;3;2022;Convenente;10000
924085;1;12;2021;Concedente;477500
924085;2;7;2023;Convenente;155199,02
925664;1;1;2022;Concedente;287372,17
925664;2;1;2022;Convenente;163627,86
924442;1;3;2022;Concedente;950019
924442;2;3;2022;Convenente;10000
924278;1;12;2022;Concedente;382000
924278;2;12;2022;Convenente;157133,78
925148;1;3;2022;Concedente;767341
925148;2;8;2024;Convenente;53780,06
924537;1;1;2022;Concedente;4502895,4
924537;2;6;2022;Convenente;2134423,72
924537;3;2;2022;Concedente;8961790,8
924537;4;3;2022;Concedente;8961790,8
923714;1;12;2021;Concedente;559780
923714;2;2;2022;Concedente;1119560
923714;3;5;2022;Concedente;1119560
925689;1;12;2021;Concedente;723352
925689;2;10;2023;Convenente;44833,82
925033;1;7;2022;Concedente;574042
925033;2;8;2022;Concedente;861063
925033;3;10;2022;Concedente;861063
925033;4;12;2022;Concedente;574042
925033;5;9;2025;Convenente;49655,59
924465;1;12;2021;Concedente;481104
924465;2;12;2021;Convenente;1000
925101;1;9;2022;Concedente;287306
925101;2;7;2023;Convenente;52629,49
925691;1;12;2022;Concedente;238856
925691;2;12;2022;Convenente;140613,23
925019;1;1;2022;Concedente;481104
925019;2;1;2022;Convenente;482
925637;1;4;2022;Concedente;578003
925637;2;4;2022;Convenente;21997
925649;1;7;2022;Concedente;53239
925649;2;8;2022;Concedente;133097,5
925649;3;9;2022;Concedente;79858,5
925649;4;7;2022;Convenente;3805
925764;1;12;2021;Concedente;481104
925764;2;12;2021;Convenente;18896
925734;1;5;2022;Concedente;1915038,2
925734;2;7;2022;Concedente;1915038,2
925734;3;8;2022;Concedente;1915038,2
925734;4;9;2022;Concedente;1915038,2
925734;5;10;2022;Concedente;1915038,2
925734;6;5;2022;Convenente;3000
925734;7;7;2022;Convenente;3000
925734;8;8;2022;Convenente;3000
925734;9;9;2022;Convenente;3000
925734;10;10;2022;Convenente;3000
929219;1;6;2022;Concedente;1152697
929219;2;7;2024;Convenente;100000
929219;3;12;2024;Convenente;155482,07
928264;1;12;2025;Concedente;286500
928264;2;12;2025;Convenente;9000
934047;1;2;2023;Concedente;960019
934047;2;2;2025;Convenente;355981
928326;1;11;2023;Concedente;273475,38
928326;2;2;2025;Convenente;56506,3
928326;3;7;2025;Concedente;13024,62
928326;4;8;2025;Convenente;2691,18
928684;1;5;2022;Concedente;287306
928684;2;5;2022;Convenente;12694
927240;1;5;2024;Concedente;1146000
927240;2;4;2024;Convenente;130834,37
928465;1;5;2022;Concedente;481104
928465;2;5;2022;Convenente;18896
928752;1;12;2022;Concedente;960055
928752;2;12;2022;Convenente;83483,04
928607;1;2;2024;Concedente;674903
928607;2;2;2024;Convenente;46862,79
927897;1;12;2022;Concedente;262566,46
927897;2;12;2022;Convenente;5397,32
929300;1;12;2022;Concedente;12448754
929300;2;12;2022;Convenente;51246
928311;1;5;2022;Concedente;238750
928311;2;5;2022;Convenente;24769,48
928479;1;7;2022;Concedente;238856
928479;2;7;2022;Convenente;10139,29
928593;1;5;2022;Concedente;238856
928593;2;5;2022;Convenente;202918,58
937235;1;3;2023;Concedente;481104
937235;2;3;2023;Convenente;2835,52
928531;1;5;2022;Concedente;238856
928531;2;4;2025;Convenente;2412,69
912833;1;10;2022;Concedente;287306
912833;2;10;2022;Convenente;10000
912833;3;10;2025;Convenente;12967,57
912086;1;10;2021;Concedente;238750
912086;2;10;2021;Convenente;67664,45
913428;1;10;2021;Concedente;384205
913428;2;10;2021;Convenente;384,59
910082;1;11;2022;Convenente;259249,71
910082;2;11;2022;Concedente;238750
922245;1;3;2023;Concedente;1146000
922245;2;3;2023;Convenente;1147,15
913072;1;6;2024;Concedente;238750
913072;2;6;2024;Convenente;113876,9
912226;1;10;2021;Concedente;955000
912226;2;10;2021;Convenente;995
915309;1;6;2022;Concedente;429750
915309;2;6;2022;Convenente;10000
914419;1;7;2022;Concedente;384205
914419;2;10;2025;Convenente;14046,45
910008;1;8;2024;Concedente;218890
910008;2;9;2024;Concedente;19860
910008;3;8;2024;Convenente;1000
911946;1;12;2021;Concedente;382000
911946;2;12;2021;Convenente;208976,76
912611;1;11;2021;Concedente;481104
912611;2;6;2025;Convenente;258134,87
911150;1;3;2022;Concedente;830000
911150;2;10;2025;Convenente;550296,12
914179;1;12;2021;Concedente;700000
914179;2;12;2021;Convenente;70000
913287;1;12;2021;Concedente;238750
913287;2;12;2021;Convenente;263218,55
914485;1;12;2022;Concedente;960019
914485;2;12;2022;Convenente;39981
912765;1;9;2021;Concedente;287306
912765;2;7;2024;Convenente;72455,7
912765;3;6;2025;Convenente;7489,91
912765;4;2;2026;Convenente;14618,75
912110;1;10;2021;Concedente;382000
912110;2;10;2021;Convenente;161005,71
912572;1;12;2021;Concedente;674903
912572;2;4;2023;Convenente;68177,38
917891;1;11;2026;Concedente;481104
917891;2;11;2026;Convenente;96220
917888;1;9;2024;Concedente;238856
917888;2;9;2024;Convenente;50104,51
912843;1;6;2022;Concedente;287306
912843;2;6;2022;Convenente;84563,47
912064;1;9;2023;Convenente;6532
912064;2;9;2023;Concedente;563468
915775;1;12;2021;Concedente;916645,28
915775;2;12;2021;Convenente;884283,34
915775;3;1;2022;Concedente;1833290,57
915775;4;2;2022;Concedente;1833290,57
916090;1;11;2021;Concedente;955000
916090;2;3;2024;Convenente;1839889,25
915141;1;1;2022;Concedente;561875,79
915141;2;1;2022;Convenente;17282,14
918569;1;1;2022;Concedente;382471,2
918569;2;1;2022;Convenente;1950
918569;3;2;2022;Concedente;956178
918569;4;5;2022;Concedente;573706,8
913670;1;12;2021;Concedente;238856
913670;2;2;2023;Convenente;44083,3
911541;1;2;2023;Concedente;467076,39
911541;2;3;2023;Concedente;934152,78
911541;3;4;2023;Concedente;934152,78
911541;4;2;2023;Convenente;8420,99
911541;5;3;2023;Convenente;16841,97
911541;6;4;2023;Convenente;16841,97
911541;7;5;2023;Concedente;55901,05
911851;1;10;2021;Concedente;819018,99
911851;2;12;2021;Concedente;141000,01
911851;3;10;2021;Convenente;981
913236;1;8;2023;Concedente;170560,32
913236;2;8;2023;Convenente;300
913236;3;12;2023;Concedente;115939,68
916082;1;9;2024;Concedente;238750
916082;2;9;2024;Convenente;10151,03
912152;1;12;2021;Concedente;481104
912152;2;12;2021;Convenente;500
916019;1;1;2022;Concedente;238750
916019;2;1;2022;Convenente;11250
913033;1;9;2022;Concedente;574042
913033;2;9;2022;Convenente;33397,11
913033;3;10;2022;Concedente;1435105
913033;4;11;2022;Concedente;861063
913033;5;10;2022;Convenente;83492,77
913033;6;11;2022;Convenente;50095,66
916018;1;7;2023;Convenente;1958,81
916018;2;7;2023;Concedente;233832,72
916018;3;9;2024;Concedente;4917,28
916018;4;9;2024;Convenente;41,19
917464;1;4;2024;Concedente;1910000
917464;2;4;2024;Convenente;1154866,41
916871;1;11;2021;Concedente;238856
916871;2;11;2021;Convenente;9000
911511;1;12;2021;Concedente;1410464,85
911511;2;12;2021;Convenente;3286
911511;3;12;2023;Concedente;31249,15
917642;1;2;2024;Concedente;477500
917642;2;2;2024;Convenente;6171,36
917642;3;4;2024;Concedente;839991,23
917642;4;3;2024;Convenente;10000
917642;5;3;2024;Concedente;955000
917642;6;4;2024;Convenente;8639,5
917642;7;5;2024;Concedente;115008,77
917642;8;5;2024;Convenente;1360,5
916774;1;12;2021;Concedente;382000
916774;2;12;2021;Convenente;13800
915803;1;7;2023;Concedente;959309,39
915803;2;9;2023;Concedente;709,61
915803;3;7;2023;Convenente;9973,62
915803;4;9;2023;Convenente;7,38
913300;1;10;2021;Concedente;238856
913300;2;10;2021;Convenente;7000
915128;1;7;2024;Concedente;287521
915128;2;12;2024;Convenente;42079
929066;1;7;2024;Concedente;238856,59
929066;2;8;2024;Convenente;60832,76
927796;1;12;2023;Concedente;287306
927796;2;12;2023;Convenente;2694
928772;1;12;2023;Concedente;215410,25
928772;2;12;2023;Convenente;1764
928772;3;5;2025;Concedente;42825,75
929313;1;12;2023;Concedente;238856
929313;2;7;2025;Convenente;215289
928164;1;1;2023;Convenente;1000
928164;2;1;2023;Concedente;573000
930201;1;7;2022;Concedente;382000
930201;2;8;2022;Concedente;956000
930201;3;11;2022;Concedente;574356
930201;4;12;2022;Convenente;4000
930201;5;12;2023;Convenente;252475,34
928740;1;12;2024;Convenente;185893,16
928740;2;12;2024;Concedente;767341
928133;1;3;2024;Concedente;960019,27
928133;2;3;2024;Convenente;652974,2
945131;1;12;2023;Convenente;12000
945131;2;12;2023;Concedente;1148746,6
945131;3;2;2024;Concedente;2871866,5
945131;4;7;2024;Concedente;1723119,9
955284;1;12;2023;Concedente;960019
955284;2;12;2023;Convenente;5000
947123;1;1;2024;Concedente;3351819,8
947123;2;2;2024;Concedente;6703639,6
947123;3;5;2024;Concedente;6703639,6
947123;4;1;2024;Convenente;40000
947123;5;2;2024;Convenente;80000
947123;6;5;2024;Convenente;80000
946105;1;11;2023;Concedente;384205
946105;2;11;2023;Convenente;15795
944815;1;12;2024;Convenente;833,33
944815;2;10;2026;Concedente;40975,24
944815;3;12;2024;Concedente;356941,43
945626;1;12;2023;Convenente;256227
945626;2;12;2023;Concedente;1200000
945626;3;4;2024;Concedente;2271886,5
945626;4;8;2024;Concedente;2271886,5
946266;1;11;2023;Concedente;1436897
946266;2;11;2023;Convenente;5000
946086;1;1;2024;Concedente;481104
946086;2;1;2024;Convenente;3896
946086;3;10;2024;Convenente;8504,7
946513;1;10;2025;Concedente;1004573,5
946513;2;4;2025;Concedente;861063
946513;3;4;2026;Concedente;1004573,5
946513;4;4;2025;Convenente;12954,11
945454;1;1;2024;Concedente;3351819,8
945454;2;2;2024;Concedente;6703639,6
945454;3;5;2024;Concedente;6703639,6
945454;4;1;2024;Convenente;40000
945454;5;2;2024;Convenente;80000
945454;6;5;2024;Convenente;80000
945655;1;12;2023;Concedente;960019
945655;2;12;2023;Convenente;1000
948139;1;1;2024;Concedente;861398,4
948139;2;3;2024;Concedente;1722796,8
948139;3;5;2024;Concedente;1722796,8
948139;4;1;2024;Convenente;2000
948139;5;3;2024;Convenente;4000
948139;6;5;2024;Convenente;4000
947886;1;12;2023;Concedente;7180555
947886;2;12;2023;Convenente;7187,75
945754;1;10;2024;Concedente;481104
945754;2;10;2024;Convenente;25701,09
945357;1;9;2024;Concedente;384205
945357;2;9;2024;Convenente;3795
945347;1;11;2023;Concedente;477500
945347;2;11;2023;Convenente;6000
945759;1;1;2024;Concedente;525297
945759;2;7;2025;Convenente;525,82
945439;1;11;2025;Concedente;1133147,09
945439;2;12;2025;Concedente;849860,32
945439;3;1;2026;Concedente;849860,32
945439;4;11;2025;Convenente;5677,1
946082;1;10;2023;Convenente;3000
946082;2;10;2023;Concedente;450000
946082;3;1;2024;Concedente;1050000
946082;4;5;2024;Concedente;1045793
952804;1;12;2023;Concedente;644531,09
952804;2;12;2023;Convenente;26855,46
945440;1;8;2025;Concedente;717384,9
945440;2;9;2025;Concedente;717384,9
945440;3;10;2025;Concedente;956513,2
945440;4;8;2025;Convenente;3206,78
946098;1;12;2024;Concedente;287306
946098;2;12;2024;Convenente;47269,99
951618;1;12;2023;Concedente;481104
951618;2;12;2023;Convenente;18896
946335;1;11;2023;Concedente;362900
946335;2;11;2023;Convenente;17100
945763;1;2;2024;Concedente;767341
945763;2;2;2024;Convenente;32659
948681;1;12;2023;Convenente;16000
948681;2;12;2023;Concedente;764000
955194;1;12;2023;Concedente;715533,75
955194;2;12;2023;Convenente;750
949176;1;8;2024;Concedente;238750
949176;2;8;2024;Convenente;5000
949176;3;10;2025;Convenente;346649,33
946541;1;12;2023;Concedente;238856
946541;2;12;2023;Convenente;9952,33
949627;1;12;2025;Concedente;1441714
949627;2;12;2025;Convenente;37238,25
950372;1;12;2023;Concedente;640206,77
950372;2;12;2023;Convenente;650
950372;3;6;2025;Convenente;55363,41
946072;1;7;2024;Concedente;707284,71
946072;2;9;2024;Concedente;825165,49
946072;3;11;2024;Concedente;825165,5
946072;4;7;2024;Convenente;707,99
946072;5;9;2024;Convenente;826
946072;6;11;2024;Convenente;825,99
946313;1;12;2023;Concedente;620750
946313;2;12;2023;Convenente;3250
946795;1;12;2023;Concedente;965505
946795;2;12;2023;Convenente;472224,18
946050;1;4;2024;Concedente;481104
946050;2;4;2024;Convenente;481,62
946370;1;12;2023;Concedente;238856
946370;2;12;2023;Convenente;240
947786;1;11;2023;Concedente;1723131,9
947786;2;12;2023;Concedente;1723131,9
947786;3;3;2024;Concedente;2297509,2
947786;4;11;2023;Convenente;71797,16
947786;5;12;2023;Convenente;71797,16
947786;6;3;2024;Convenente;95729,56
946521;1;12;2023;Concedente;1160754,6
946521;2;6;2024;Concedente;2291509,2
946521;3;1;2025;Concedente;1245661,23
946521;4;1;2026;Concedente;1045847,97
946521;5;1;2025;Convenente;49074,97
946521;6;1;2026;Convenente;10925,03
949601;1;11;2024;Concedente;1441714
949601;2;11;2024;Convenente;2000
947919;1;12;2024;Concedente;428280,47
947919;2;12;2024;Convenente;1719,53
948993;1;2;2024;Concedente;238856
948993;2;2;2024;Convenente;8438,94
946390;1;12;2023;Concedente;534800
946390;2;12;2023;Convenente;5348
945678;1;12;2023;Concedente;939360
945678;2;7;2024;Convenente;61394,3
947486;1;12;2023;Concedente;1200000
947486;2;2;2024;Concedente;2543773
947486;3;6;2024;Concedente;2000000
947486;4;12;2023;Convenente;256227
947486;5;6;2024;Convenente;396608,18
945788;1;9;2024;Concedente;287914
945788;2;9;2024;Convenente;33334,83
946402;1;10;2024;Concedente;955000
946402;2;10;2024;Convenente;39791,67
948179;1;11;2023;Concedente;1452075,27
948179;2;12;2023;Concedente;2904150,53
948179;3;1;2024;Concedente;2904150,53
948179;4;12;2023;Convenente;72603,76
946407;1;12;2023;Concedente;429750
946407;2;1;2025;Convenente;26202,4
947624;1;1;2024;Concedente;578003
947624;2;1;2024;Convenente;11997
950576;1;12;2023;Concedente;238856
950576;2;12;2023;Convenente;10000
948363;1;12;2023;Concedente;238750
948363;2;12;2023;Convenente;1250
948258;1;2;2024;Concedente;2156000
948258;2;2;2024;Convenente;7200
948258;3;1;2024;Concedente;2156000
948258;4;3;2024;Concedente;2868555
950583;1;12;2023;Concedente;238856
950583;2;12;2023;Convenente;1144
947212;1;12;2023;Concedente;238750
947212;2;12;2023;Convenente;9950
946831;1;1;2025;Convenente;334,75
946831;2;1;2025;Concedente;287716,11
950309;1;2;2024;Concedente;1700000
950309;2;5;2024;Concedente;2000000
950309;3;11;2024;Concedente;2043773
950309;4;2;2024;Convenente;125000
950309;5;7;2024;Convenente;251649,82
950309;6;8;2024;Convenente;251649,82
948183;1;11;2023;Concedente;944723,96
948183;2;11;2023;Convenente;5276,04
947774;1;12;2023;Concedente;1800000
947774;2;3;2024;Concedente;1900000
947774;3;12;2023;Convenente;120000
947774;4;3;2024;Convenente;120000
947774;5;9;2024;Convenente;58944,42
947774;6;1;2026;Concedente;625625,2
947774;7;9;2024;Concedente;1418147,8
954081;1;12;2023;Concedente;238750
954081;2;7;2025;Convenente;80080,92
950591;1;10;2025;Concedente;545021,58
950591;2;11;2025;Concedente;635858,5
950591;3;12;2025;Concedente;635858,5
950591;4;10;2025;Convenente;1089,93
950591;5;11;2025;Convenente;1271,58
950591;6;12;2025;Convenente;1271,58
950591;7;8;2025;Concedente;47808,71
950591;8;9;2025;Concedente;47808,71
950591;9;8;2025;Convenente;95,81
950591;10;9;2025;Convenente;95,81
951530;1;1;2024;Concedente;960019
951530;2;1;2024;Convenente;10000
946112;1;3;2024;Concedente;370000
946112;2;3;2024;Convenente;10000
946112;3;5;2024;Concedente;961178
946112;4;5;2024;Convenente;13822
946112;5;8;2024;Concedente;581178
946112;6;8;2024;Convenente;13822
952140;1;12;2023;Concedente;481104
952140;2;12;2023;Convenente;1000
948163;1;1;2024;Concedente;305842,8
948163;2;2;2024;Concedente;458764,2
948163;3;3;2024;Concedente;764607
948163;4;1;2024;Convenente;12600
948163;5;2;2024;Convenente;18900
948163;6;3;2024;Convenente;31500
947595;1;2;2025;Concedente;776700
947595;2;2;2025;Convenente;9268,45
947595;3;4;2025;Concedente;901515,77
947595;4;3;2025;Concedente;901515,775
949443;1;1;2024;Concedente;960019
949443;2;5;2024;Convenente;168582,68
953890;1;7;2024;Concedente;861565,95
953890;2;12;2025;Concedente;1148754,6
953890;3;7;2026;Concedente;861565,95
953890;4;7;2024;Convenente;38434,05
953890;5;12;2025;Convenente;51245,4
953890;6;7;2026;Convenente;38434,05
948021;1;12;2023;Concedente;476000
948021;2;1;2024;Concedente;555500
948021;3;2;2024;Concedente;555500
948021;4;12;2023;Convenente;4800
948021;5;1;2024;Convenente;5700
948021;6;2;2024;Convenente;5700
951084;1;3;2024;Concedente;384205
951084;2;3;2024;Convenente;3881
946507;1;12;2023;Concedente;3173404,41
946507;2;6;2024;Convenente;32054,59
946975;1;1;2024;Concedente;1723131,9
946975;2;2;2024;Concedente;2010320,55
946975;3;3;2024;Concedente;2010320,55
946975;4;1;2024;Convenente;1868,1
946975;5;2;2024;Convenente;2179,45
946975;6;3;2024;Convenente;2179,45
947764;1;12;2023;Concedente;960019
947764;2;12;2023;Convenente;4981
949447;1;11;2024;Concedente;1723467,4
949447;2;11;2024;Convenente;24071,65
949447;3;12;2024;Concedente;3446934,8
949447;4;1;2025;Concedente;3446934,8
949447;5;12;2024;Convenente;48143,32
949447;6;1;2025;Convenente;48143,32
946792;1;7;2024;Concedente;579685
946792;2;7;2024;Convenente;1000
946736;1;11;2023;Concedente;574042
946736;2;12;2023;Concedente;1148084
946736;3;1;2024;Concedente;1117203,21
946736;4;1;2024;Convenente;479123,24
952748;1;5;2024;Concedente;885177
952748;2;6;2024;Concedente;885177
952748;3;7;2024;Concedente;885177
952748;4;8;2024;Concedente;885177
952748;5;8;2024;Convenente;36000
946527;1;4;2024;Concedente;481104
946527;2;4;2024;Convenente;90000
946704;1;12;2023;Concedente;477500
946704;2;9;2025;Convenente;123927,5
948245;1;12;2023;Concedente;1345375
948245;2;12;2023;Convenente;13453,75
947586;1;12;2023;Concedente;383000
947586;2;12;2023;Convenente;2000
947586;3;1;2024;Concedente;764678
947586;4;2;2024;Concedente;764678
948138;1;9;2025;Convenente;3208,67
948138;2;1;2024;Concedente;961637,7
948138;3;2;2024;Concedente;1121910,65
948138;4;3;2024;Concedente;1121910,65
951081;1;12;2023;Concedente;442344
951081;2;12;2023;Convenente;73458,47
947859;1;12;2024;Concedente;992423,33
947859;2;12;2024;Convenente;1988,83
947859;3;11;2026;Concedente;16728,67
947859;4;11;2026;Convenente;29,47
950159;1;3;2024;Concedente;960019
950159;2;3;2024;Convenente;960,98
950158;1;12;2023;Concedente;1441714
950158;2;6;2024;Convenente;7286
947516;1;1;2024;Concedente;960019
947516;2;1;2024;Convenente;1000
947516;3;9;2024;Convenente;29446,39
949452;1;1;2024;Concedente;688007,16
949452;2;2;2024;Concedente;1376014,31
949452;3;3;2024;Concedente;1376014,32
949452;4;1;2024;Convenente;34747,84
947471;1;11;2023;Concedente;1148419
947471;2;12;2023;Concedente;1339823
947471;3;1;2024;Concedente;1339823
947471;4;11;2023;Convenente;146628,8
952696;1;12;2023;Concedente;1440272,28
952696;2;12;2023;Convenente;79643,06
955548;1;12;2023;Concedente;311531
955548;2;1;2024;Convenente;13469
946692;1;12;2023;Concedente;534800
946692;2;12;2023;Convenente;1000
950032;1;12;2023;Concedente;956609
950032;2;4;2024;Concedente;1913218
950032;3;12;2023;Convenente;216955
950032;4;2;2024;Concedente;1913218
949739;1;11;2025;Concedente;606043,13
949739;2;11;2025;Convenente;1211,96
949739;3;9;2025;Concedente;15948,43
949739;4;8;2025;Concedente;15948,44
949739;5;8;2025;Convenente;31,96
949739;6;9;2025;Convenente;31,96
946553;1;11;2024;Concedente;1432500
946553;2;11;2024;Convenente;2500
951986;1;12;2024;Concedente;244670
951986;2;12;2024;Convenente;10000
950222;1;2;2024;Concedente;960019
950222;2;2;2024;Convenente;20000
948020;1;12;2023;Concedente;429750
948020;2;12;2023;Convenente;20250
